 TASK CREATE TIMESTAMP, TASK CODE,ITEM NUMBER,RAN NUMBER, TAG NUMBER, TASK COMPLETION SECONDS, TASK CREATE USER NAME, TASK SUPERVISOR NAME
2024-09-03 01:09:06.000 Z,REPL,25391388776,AP8197634,AF4BB0,24,Q5481596,S1 Tophat NS
2024-09-03 01:09:23.000 Z,REPL,65603847597,ZU1010651,90021006,34,Q8399589,S1 Tophat NS
2024-09-03 01:11:09.000 Z,REPL,96992270529,XY5831513,6220037,9,Q8399589,S1 Tophat NS
2024-09-03 01:11:35.000 Z,REPL,82640110718,DT8088895,M241100,130,Q8952449,S1 Tophat NS
2024-09-03 01:11:43.000 Z,REPL,62227709483,FG4150674,1424248,57,Q4685527,S1 Tophat NS
2024-09-03 01:12:28.000 Z,REPL,68270191382,RTB4455536,692849,94,Q5481596,S1 Tophat NS
2024-09-03 01:13:44.000 Z,REPL,28156624869,GN3731175,5193530,97,Q4685527,S1 Tophat NS
2024-09-03 01:14:20.000 Z,REPL,237F0049706,HH2294331,14017484,61,Q8399589,S1 Tophat NS
2024-09-03 01:15:11.000 Z,REPL,28212857531,YR6535392,M248553,33,Q5481596,S1 Tophat NS
2024-09-03 01:15:47.000 Z,REPL,80431060739,UE6140164,AFK699,226,Q8952449,S1 Tophat NS
2024-09-03 01:16:05.000 Z,REPL,22680092231,JW7853401,4279892,165,Q9873799,S1 Tophat NS
2024-09-03 01:18:28.000 Z,REPL,25975248661,IS7672852,43130084,46,Q5481596,S1 Tophat NS
2024-09-03 01:19:41.000 Z,REPL,74977377267,KZ3169386,286219,250,Q0437665,S1 Tophat NS
2024-09-03 01:22:48.000 Z,REPL,68761409237,AP3101199,39915501,69,Q5481596,S1 Tophat NS
2024-09-03 01:23:43.000 Z,REPL,68172972228,ZU8755532,9505,95,Q8399589,S1 Tophat NS
2024-09-03 01:25:56.000 Z,REPL,92410160974,XY1320989,4091184,36,Q8399589,S1 Tophat NS
2024-09-03 01:26:29.000 Z,REPL,25560000033,DT8333326,AG2CI1,292,Q0437665,S1 Tophat NS
2024-09-03 01:27:17.000 Z,REPL,90569710705,FG5322747,17009834,72,Q7853685,S1 Tophat NS
2024-09-03 01:28:09.000 Z,REPL,68760571781,RTB7688191,39914481,82,Q5481596,S1 Tophat NS
2024-09-03 01:28:22.000 Z,REPL,84938244758,GN1406813,80003360,50,Q8399589,S1 Tophat NS
2024-09-03 01:30:41.000 Z,REPL,21578164763,HH0829512,AFJ325,97,Q0408031,S1 Tophat NS
2024-09-03 01:31:08.000 Z,REPL,90870959275,YR3583666,AFCC58,74,Q8399589,S1 Tophat NS
2024-09-03 01:32:32.000 Z,REPL,38322801897,UE6494305,46TAE7,117,Q4685527,S1 Tophat NS
2024-09-03 01:33:24.000 Z,REPL,64838021494,JW0228925,2288184,68,Q0408031,S1 Tophat NS
2024-09-03 01:33:27.000 Z,REPL,74810449078,IS0942005,M250549,37,Q8399589,S1 Tophat NS
2024-09-03 01:34:11.000 Z,REPL,96988775859,KZ0926125,8631033,251,Q7853685,S1 Tophat NS
2024-09-03 01:34:11.000 Z,REPL,28710885702,AP8600316,97572216,64,Q4685527,S1 Tophat NS
2024-09-03 01:34:29.000 Z,REPL,26430016952,ZU6168962,46U165,287,Q0437665,S1 Tophat NS
2024-09-03 01:35:38.000 Z,REPL,84939392863,XY0720115,80003244,33,Q8399589,S1 Tophat NS
2024-09-03 02:12:50.000 Z,REPL,24016768944,DT3008363,M249272,48,Q0437665,S1 Tophat NS
2024-09-03 02:15:35.000 Z,REPL,96400523989,FG0089076,663277MX,112,Q0437665,S1 Tophat NS
2024-09-03 02:17:02.000 Z,REPL,28038556583,RTB6486183,6811914,58,Q5481596,S1 Tophat NS
2024-09-03 02:17:45.000 Z,REPL,82431066202,GN0339668,AFK697,91,Q8952449,S1 Tophat NS
2024-09-03 02:20:14.000 Z,REPL,284B7531683,HH2029699,GN7LE003B,269,Q2957111,S1 Tophat NS
2024-09-03 02:20:59.000 Z,REPL,73940242174,YR8107916,A6R780,221,Q0437665,S1 Tophat NS
2024-09-03 02:21:39.000 Z,REPL,28243257947,UE3795643,9135148,140,Q5481596,S1 Tophat NS
2024-09-03 02:21:44.000 Z,REPL,96950734214,JW8088518,39918109,10,Q3368499,S1 Tophat NS
2024-09-03 02:22:33.000 Z,REPL,18791500353,IS6832426,8354131,200,Q7592653,S1 Tophat NS
2024-09-03 02:23:39.000 Z,REPL,54588316152,KZ5444415,M240948,82,Q4685527,S1 Tophat NS
2024-09-03 02:24:08.000 Z,REPL,84936623035,AP1002312,M240961,38,Q9873799,S1 Tophat NS
2024-09-03 02:24:36.000 Z,REPL,11298389632,ZU8947682,M247924,46,Q9508571,S1 Tophat NS
2024-09-03 02:25:08.000 Z,REPL,284B8315647,XY0651463,M249976,90,Q2957111,S1 Tophat NS
2024-09-03 02:25:23.000 Z,REPL,54588316152,DT2159909,M249196,96,Q4685527,S1 Tophat NS
2024-09-03 02:25:50.000 Z,REPL,28886571261,FG2952517,582763769,30,Q3368499,S1 Tophat NS
2024-09-03 02:26:02.000 Z,REPL,24094317818,RTB3654888,M251009,170,Q0437665,S1 Tophat NS
2024-09-03 02:26:18.000 Z,REPL,24431981497,GN6871413,6051824,191,Q7592653,S1 Tophat NS
2024-09-03 02:26:22.000 Z,REPL,28152050802,HH3365095,5054676,13,Q9873799,S1 Tophat NS
2024-09-03 02:26:29.000 Z,REPL,26557746922,YR3545888,V2309463,241,Q0408031,S1 Tophat NS
2024-09-03 02:28:04.000 Z,REPL,28275696013,UE7990748,53028421,188,Q7577709,S1 Tophat NS
2024-09-03 02:28:24.000 Z,REPL,49121678156,JW7477471,A6L210,158,Q2957111,S1 Tophat NS
2024-09-03 02:29:03.000 Z,REPL,82216998159,IS7715459,M286205,397,Q8952449,S1 Tophat NS
2024-09-03 02:30:37.000 Z,REPL,46208855413,KZ8723197,A6JB33,172,Q7592653,S1 Tophat NS
2024-09-03 02:31:05.000 Z,REPL,90568164057,AP6050834,16981910,59,Q8399589,S1 Tophat NS
2024-09-03 02:31:22.000 Z,REPL,80960291451,ZU1806173,M250138,285,Q0408031,S1 Tophat NS
2024-09-03 02:33:47.000 Z,REPL,96930036768,XY5693909,39916178,262,Q0437665,S1 Tophat NS
2024-09-03 02:34:23.000 Z,REPL,25554053993,DT0789766,5565944,339,Q9873799,S1 Tophat NS
2024-09-03 02:34:46.000 Z,REPL,28061542826,FG1811795,5054663,36,Q8399589,S1 Tophat NS
2024-09-03 02:34:54.000 Z,REPL,24809416276,RTB4580007,AFS724,443,Q7853685,S1 Tophat NS
2024-09-03 02:35:45.000 Z,REPL,96930770182,GN3436708,39909719,107,Q0437665,S1 Tophat NS
2024-09-03 02:37:08.000 Z,REPL,27500615938,HH3643416,689405,60,Q5481596,S1 Tophat NS
2024-09-03 02:37:32.000 Z,REPL,284Z0365661,YR1646498,GN7RE0025,252,Q4685527,S1 Tophat NS
2024-09-03 02:37:58.000 Z,REPL,64839484801,UE1686928,2287370,390,Q0408031,S1 Tophat NS
2024-09-03 02:37:58.000 Z,REPL,73937517511,JW4365196,M238949,106,Q0437665,S1 Tophat NS
2024-09-03 02:38:15.000 Z,REPL,28208476153,IS2217147,20213673,180,Q7853685,S1 Tophat NS
2024-09-03 02:38:31.000 Z,REPL,24051256238,KZ3302865,GN7QE008R,251,Q2957111,S1 Tophat NS
2024-09-03 02:38:44.000 Z,REPL,28157836645,AP8888496,5193527,119,Q8952449,S1 Tophat NS
2024-09-03 02:38:58.000 Z,REPL,54459818749,ZU5095408,M250075,163,Q7592653,S1 Tophat NS
2024-09-03 02:40:16.000 Z,REPL,24027320098,XY5693817,M247269,103,Q0437665,S1 Tophat NS
2024-09-03 02:40:25.000 Z,REPL,40173910707,DT4831181,M248436,204,Q9508571,S1 Tophat NS
2024-09-03 02:41:11.000 Z,REPL,18791179093,FG1249399,8507645,121,Q0408031,S1 Tophat NS
2024-09-03 02:41:20.000 Z,REPL,28208976788,RTB4276937,20213470,103,Q2957111,S1 Tophat NS
2024-09-03 02:41:43.000 Z,REPL,237F0812981,GN7404667,473456,306,Q8399589,S1 Tophat NS
2024-09-03 02:43:18.000 Z,REPL,14952513567,HH6546664,A6DA98,94,Q0408031,S1 Tophat NS
2024-09-03 02:43:44.000 Z,REPL,88590684256,YR6604139,1512279,14,Q3368499,S1 Tophat NS
2024-09-03 02:43:47.000 Z,REPL,56261906119,UE2603885,50242074,200,Q7592653,S1 Tophat NS
2024-09-03 02:44:11.000 Z,REPL,80820127676,JW3909917,AGB494,127,Q7853685,S1 Tophat NS
2024-09-03 02:44:14.000 Z,REPL,73400093127,IS1971887,M250920,172,Q0437665,S1 Tophat NS
2024-09-03 02:45:49.000 Z,REPL,769B3764464,KZ4524592,M250656,15,Q3368499,S1 Tophat NS
2024-09-03 02:47:04.000 Z,REPL,23706941931,AP7005835,A64AW6,146,Q7577709,S1 Tophat NS
2024-09-03 02:47:23.000 Z,REPL,73966744449,ZU6310627,80003490,56,Q7853685,S1 Tophat NS
2024-09-03 02:47:27.000 Z,REPL,14950296907,XY8026873,T522296,263,Q8399589,S1 Tophat NS
2024-09-03 02:47:54.000 Z,REPL,739F5171472,DT2219576,80003540,95,Q0437665,S1 Tophat NS
2024-09-03 02:48:30.000 Z,REPL,96991843202,FG6691088,3019643,212,Q2957111,S1 Tophat NS
2024-09-03 02:48:45.000 Z,REPL,82858926621,RTB0592253,20076245,74,Q9508571,S1 Tophat NS
2024-09-03 02:49:03.000 Z,REPL,28091112722,GN9025809,30233953,175,Q5481596,S1 Tophat NS
2024-09-03 02:51:12.000 Z,REPL,46210926843,HH2599464,12400929,195,Q4685527,S1 Tophat NS
2024-09-03 02:51:15.000 Z,REPL,24809502884,YR3602119,AFJ947,124,Q5481596,S1 Tophat NS
2024-09-03 02:52:13.000 Z,REPL,68760651455,UE7805303,39809393,168,Q0437665,S1 Tophat NS
2024-09-03 02:52:51.000 Z,REPL,1125849786,JW8364093,8190203,15,Q5481596,S1 Tophat NS
2024-09-03 02:53:07.000 Z,REPL,1125849786,IS3946358,8190201,10,Q5481596,S1 Tophat NS
2024-09-03 02:53:18.000 Z,REPL,1125849786,KZ0932249,8190202,6,Q5481596,S1 Tophat NS
2024-09-03 02:53:36.000 Z,REPL,1125849786,AP6273571,8190205,11,Q5481596,S1 Tophat NS
2024-09-03 02:53:37.000 Z,REPL,26545998837,ZU0643545,V2314242,58,Q4685527,S1 Tophat NS
2024-09-03 02:53:53.000 Z,REPL,1125849786,XY0969166,8190204,8,Q5481596,S1 Tophat NS
2024-09-03 02:54:02.000 Z,REPL,1125849786,DT3557721,T524672,59,Q9508571,S1 Tophat NS
2024-09-03 02:54:14.000 Z,REPL,1125849786,FG3624286,T524673,8,Q9508571,S1 Tophat NS
2024-09-03 02:58:20.000 Z,REPL,14036940394,RTB0519623,M246634,96,Q5481596,S1 Tophat NS
2024-09-03 02:58:21.000 Z,REPL,55269528281,GN9453659,2696065,177,Q9873799,S1 Tophat NS
2024-09-03 02:58:25.000 Z,REPL,96992978701,HH6830369,6216103,61,Q2957111,S1 Tophat NS
2024-09-03 02:58:57.000 Z,REPL,46090194407,YR4168238,15007276,546,Q8399589,S1 Tophat NS
2024-09-03 02:59:40.000 Z,REPL,90568470893,UE9604832,16981890,360,Q4685527,S1 Tophat NS
2024-09-03 02:59:50.000 Z,REPL,21430282356,JW3144394,T522575,160,Q9508571,S1 Tophat NS
2024-09-03 03:00:35.000 Z,REPL,73872694899,IS2753672,35312299,44,Q4685527,S1 Tophat NS
2024-09-03 03:01:34.000 Z,REPL,14036940394,KZ9617198,M248660,43,Q5481596,S1 Tophat NS
2024-09-03 03:01:36.000 Z,REPL,240N7175618,AP7668898,M249319,53,Q9508571,S1 Tophat NS
2024-09-03 03:03:55.000 Z,REPL,80430777273,ZU6221879,AFK687,116,Q8952449,S1 Tophat NS
2024-09-03 03:05:33.000 Z,REPL,14952513567,XY5334133,A6JAV5,201,Q4685527,S1 Tophat NS
2024-09-03 03:05:41.000 Z,REPL,66830609854,DT8580472,N0047664,211,Q8399589,S1 Tophat NS
2024-09-03 03:06:23.000 Z,REPL,90606655451,FG3524931,E1030562,109,Q5481596,S1 Tophat NS
2024-09-03 03:06:48.000 Z,REPL,86885718629,RTB7571177,1688432,205,Q0437665,S1 Tophat NS
2024-09-03 03:06:52.000 Z,REPL,68921946839,GN6680103,39917950,146,Q2957111,S1 Tophat NS
2024-09-03 03:07:01.000 Z,REPL,92440072865,HH6177871,905604,175,Q7853685,S1 Tophat NS
2024-09-03 03:08:41.000 Z,REPL,66900972129,YR9596945,80003489,189,Q0408031,S1 Tophat NS
2024-09-03 03:08:52.000 Z,REPL,738B1569086,UE4106698,9020521,50,Q8399589,S1 Tophat NS
2024-09-03 03:09:55.000 Z,REPL,28452969364,JW1030841,A66617,114,Q4685527,S1 Tophat NS
2024-09-03 03:10:02.000 Z,REPL,68210358521,IS5948776,688950,123,Q7592653,S1 Tophat NS
2024-09-03 03:10:46.000 Z,REPL,87824921835,KZ6236884,1681318,17,Q0437665,S1 Tophat NS
2024-09-03 03:10:51.000 Z,REPL,14950296907,AP4451722,VJAAP2901,27,Q9873799,S1 Tophat NS
2024-09-03 03:12:23.000 Z,REPL,48950018649,ZU4392126,22223,120,Q4685527,S1 Tophat NS
2024-09-03 03:12:27.000 Z,REPL,738A1491853,XY3728626,35313865,45,Q0408031,S1 Tophat NS
2024-09-03 03:12:28.000 Z,REPL,25560193323,DT1779894,AGB504,177,Q5481596,S1 Tophat NS
2024-09-03 03:13:24.000 Z,REPL,84957291359,FG1959761,80003495,124,Q8399589,S1 Tophat NS
2024-09-03 03:13:32.000 Z,REPL,768C2955522,RTB5087258,61212520,48,Q4685527,S1 Tophat NS
2024-09-03 03:13:55.000 Z,REPL,96992796183,GN8711449,6219555,94,Q2957111,S1 Tophat NS
2024-09-03 03:14:42.000 Z,REPL,85223843732,HH6237497,1424836,17,Q9873799,S1 Tophat NS
2024-09-03 03:15:58.000 Z,REPL,76892807593,YR2316121,14005908,139,Q4685527,S1 Tophat NS
2024-09-03 03:16:55.000 Z,REPL,84956153894,UE2104316,80003493,205,Q8399589,S1 Tophat NS
2024-09-03 03:16:57.000 Z,REPL,24431917091,JW7943712,A6CAJ2,93,Q7577709,S1 Tophat NS
2024-09-03 03:17:44.000 Z,REPL,28036920638,IS9920061,3014669,156,Q5481596,S1 Tophat NS
2024-09-03 03:18:31.000 Z,REPL,28212632708,KZ9510208,43020167,67,Q0437665,S1 Tophat NS
2024-09-03 03:19:16.000 Z,REPL,24084687639,AP4275303,GN7NE007L,94,Q4685527,S1 Tophat NS
2024-09-03 03:19:30.000 Z,REPL,479A6936392,ZU3041332,14993950,255,Q2957111,S1 Tophat NS
2024-09-03 03:21:06.000 Z,REPL,18791289783,XY2734809,M225826,56,Q4685527,S1 Tophat NS
2024-09-03 03:21:55.000 Z,REPL,284B2398024,DT6669322,15162960,46,Q0437665,S1 Tophat NS
2024-09-03 03:22:16.000 Z,REPL,16576033879,FG7603312,740882,93,Q8399589,S1 Tophat NS
2024-09-03 03:23:21.000 Z,REPL,25320716154,RTB2451995,5298764,187,Q9873799,S1 Tophat NS
2024-09-03 03:24:29.000 Z,REPL,28243654596,GN5887829,9101706,65,Q7592653,S1 Tophat NS
2024-09-03 03:25:12.000 Z,REPL,96941429386,HH6992456,39908366,13,Q3368499,S1 Tophat NS
2024-09-03 03:25:55.000 Z,REPL,41161750332,YR3798061,M184677,128,Q8399589,S1 Tophat NS
2024-09-03 03:26:22.000 Z,REPL,28153616493,UE0379354,4999989,42,Q5481596,S1 Tophat NS
2024-09-03 03:26:27.000 Z,REPL,80570200889,JW4881199,90021016,300,Q4685527,S1 Tophat NS
2024-09-03 03:27:02.000 Z,REPL,237F0812981,IS5166877,473494,492,Q0408031,S1 Tophat NS
2024-09-03 03:27:38.000 Z,REPL,85223219151,KZ9050611,M247521,11,Q8399589,S1 Tophat NS
2024-09-03 03:27:58.000 Z,REPL,96948079297,AP0377247,39916418,14,Q3368499,S1 Tophat NS
2024-09-03 03:28:11.000 Z,REPL,26430125546,ZU9301044,46S528,386,Q0437665,S1 Tophat NS
2024-09-03 03:29:37.000 Z,REPL,40173910707,XY2784103,M250496,142,Q7592653,S1 Tophat NS
2024-09-03 03:30:33.000 Z,REPL,88845847513,DT8362173,1618998,168,Q0408031,S1 Tophat NS
2024-09-03 03:30:39.000 Z,REPL,82293039762,FG2844917,1424689,17,Q8952449,S1 Tophat NS
2024-09-03 03:31:52.000 Z,REPL,28228182724,RTB1628536,M249055,181,Q9873799,S1 Tophat NS
2024-09-03 03:32:29.000 Z,REPL,53810538693,GN7868379,628616569,197,Q0437665,S1 Tophat NS
2024-09-03 03:32:48.000 Z,REPL,26498613358,HH5198866,80003470,233,Q5481596,S1 Tophat NS
2024-09-03 03:34:06.000 Z,REPL,66894271289,YR4559993,M186129,92,Q7592653,S1 Tophat NS
2024-09-03 03:35:24.000 Z,REPL,28228182724,UE1450291,M250414,59,Q9873799,S1 Tophat NS
2024-09-03 03:37:03.000 Z,REPL,26560888923,JW9088673,542313,58,Q5481596,S1 Tophat NS
2024-09-03 03:37:44.000 Z,REPL,48382615228,IS7686022,A6DAA1,148,Q0437665,S1 Tophat NS
2024-09-03 03:40:45.000 Z,REPL,85074627025,KZ2225394,M186308,83,Q5481596,S1 Tophat NS
2024-09-03 03:41:24.000 Z,REPL,24027298728,AP1165944,GN7CE000U,180,Q0437665,S1 Tophat NS
2024-09-03 03:43:29.000 Z,REPL,78120069458,ZU2460047,306771,75,Q2957111,S1 Tophat NS
2024-09-03 03:43:38.000 Z,REPL,28932818931,XY6602086,A6M614,58,Q4685527,S1 Tophat NS
2024-09-03 03:45:16.000 Z,REPL,91304091254,DT5040609,80003300,159,Q0437665,S1 Tophat NS
2024-09-03 03:45:35.000 Z,REPL,25320716154,FG2548192,5298866,14,Q9873799,S1 Tophat NS
2024-09-03 03:47:30.000 Z,REPL,66901733589,RTB4365201,80003421,173,Q5481596,S1 Tophat NS
2024-09-03 03:47:39.000 Z,REPL,24015857651,GN3460837,GN7RE006,37,Q8399589,S1 Tophat NS
2024-09-03 03:49:56.000 Z,REPL,1125849786,HH9751263,8210152,14,Q5481596,S1 Tophat NS
2024-09-03 03:50:06.000 Z,REPL,18002868526,YR9276405,1266,63,Q8399589,S1 Tophat NS
2024-09-03 03:50:53.000 Z,REPL,28061542826,UE8006514,5193970,242,Q7592653,S1 Tophat NS
2024-09-03 03:51:21.000 Z,REPL,68760626809,JW9117811,39912692,100,Q9873799,S1 Tophat NS
2024-09-03 03:53:02.000 Z,REPL,27830102911,IS7359978,1812159,87,Q8399589,S1 Tophat NS
2024-09-03 03:54:39.000 Z,REPL,90810412334,KZ0746559,258191,9,Q8399589,S1 Tophat NS
2024-09-03 03:55:42.000 Z,REPL,82952323741,AP7244456,80003361,149,Q9873799,S1 Tophat NS
2024-09-03 03:55:46.000 Z,REPL,28452969364,ZU1176598,A66617,69,Q2957111,S1 Tophat NS
2024-09-03 03:56:08.000 Z,REPL,14036940394,XY1121516,M248663,22,Q5481596,S1 Tophat NS
2024-09-03 03:56:15.000 Z,REPL,85075604472,DT3333151,M186380,112,Q7592653,S1 Tophat NS
2024-09-03 04:00:27.000 Z,REPL,28532231802,FG7469162,70017156,60,Q5481596,S1 Tophat NS
2024-09-03 04:03:48.000 Z,REPL,98836657433,RTB2771799,15117342,91,Q8952449,S1 Tophat NS
2024-09-03 04:24:45.000 Z,REPL,24085601376,GN5018772,M249713,8,Q8399589,S1 Tophat NS
2024-09-03 04:25:34.000 Z,REPL,68104407738,HH5532421,8569576,204,Q0437665,S1 Tophat NS
2024-09-03 04:26:55.000 Z,REPL,90870432532,YR9804698,AFCC57,9,Q8399589,S1 Tophat NS
2024-09-03 04:28:19.000 Z,REPL,24941585037,UE9781072,5270877,112,Q0437665,S1 Tophat NS
2024-09-03 04:28:45.000 Z,REPL,28533987009,JW3217763,70017559,36,Q5481596,S1 Tophat NS
2024-09-03 04:28:57.000 Z,REPL,11332539971,IS6001048,AF6865,104,Q8952449,S1 Tophat NS
2024-09-03 04:29:05.000 Z,REPL,16580705978,KZ1827759,8159344,20,Q9873799,S1 Tophat NS
2024-09-03 04:29:13.000 Z,REPL,73919432335,AP1788937,M250731,10,Q8399589,S1 Tophat NS
2024-09-03 04:29:22.000 Z,REPL,16580705978,ZU5159285,8159343,8,Q9873799,S1 Tophat NS
2024-09-03 04:30:11.000 Z,REPL,90441291574,XY0903207,35324607,17,Q8399589,S1 Tophat NS
2024-09-03 04:30:14.000 Z,REPL,16580705978,DT5881313,8159342,47,Q9873799,S1 Tophat NS
2024-09-03 04:30:44.000 Z,REPL,16580705978,FG8816671,8159340,23,Q9873799,S1 Tophat NS
2024-09-03 04:30:51.000 Z,REPL,62822888878,RTB3455762,10676727,244,Q7592653,S1 Tophat NS
2024-09-03 04:31:11.000 Z,REPL,65810349159,GN0663424,145001,53,Q4685527,S1 Tophat NS
2024-09-03 04:31:17.000 Z,REPL,21430797704,HH1833422,VIKBU6201,17,Q5481596,S1 Tophat NS
2024-09-03 04:31:28.000 Z,REPL,16580705978,YR5305138,30412077,10,Q9873799,S1 Tophat NS
2024-09-03 04:31:45.000 Z,REPL,21430797704,UE6491274,VIKBU6302,11,Q5481596,S1 Tophat NS
2024-09-03 04:32:08.000 Z,REPL,21430797704,JW5490642,VIKBU6301,12,Q5481596,S1 Tophat NS
2024-09-03 04:32:09.000 Z,REPL,16580705978,IS1177768,30467610,11,Q9873799,S1 Tophat NS
2024-09-03 04:32:36.000 Z,REPL,68761284237,KZ7984176,39913277,77,Q8952449,S1 Tophat NS
2024-09-03 04:32:52.000 Z,REPL,16580705978,AP1917383,8159341,36,Q9873799,S1 Tophat NS
2024-09-03 04:33:05.000 Z,REPL,68760830952,ZU1150816,39906831,115,Q0437665,S1 Tophat NS
2024-09-03 04:33:27.000 Z,REPL,16580705978,XY0601675,30517059,29,Q9873799,S1 Tophat NS
2024-09-03 04:33:33.000 Z,REPL,48980182221,DT2016284,3375798,137,Q4685527,S1 Tophat NS
2024-09-03 04:33:40.000 Z,REPL,96988132629,FG8904861,8512779,119,Q7592653,S1 Tophat NS
2024-09-03 04:34:57.000 Z,REPL,28241736024,RTB9490985,9128867,49,Q8952449,S1 Tophat NS
2024-09-03 04:35:50.000 Z,REPL,284A1855252,GN7922044,967244,66,Q5481596,S1 Tophat NS
2024-09-03 04:36:49.000 Z,REPL,17228049675,HH3733493,8438330,101,Q7592653,S1 Tophat NS
2024-09-03 04:38:42.000 Z,REPL,284B2398024,YR4147071,15123800,86,Q0437665,S1 Tophat NS
2024-09-03 04:39:43.000 Z,REPL,24428515124,UE2821078,25277597,102,Q4685527,S1 Tophat NS
2024-09-03 04:40:03.000 Z,REPL,28036920638,JW4620618,3019648,78,Q5481596,S1 Tophat NS
2024-09-03 04:41:15.000 Z,REPL,21230385255,IS3004034,62519226,106,Q9873799,S1 Tophat NS
2024-09-03 04:41:28.000 Z,REPL,65601282578,KZ8213597,90021204,267,Q7592653,S1 Tophat NS
2024-09-03 04:43:01.000 Z,REPL,80954769692,AP9078519,12768305,141,Q0437665,S1 Tophat NS
2024-09-03 04:43:34.000 Z,REPL,49121678156,ZU2778233,A6L201,184,Q4685527,S1 Tophat NS
2024-09-03 04:44:03.000 Z,REPL,28241384087,XY2883146,20214190,75,Q5481596,S1 Tophat NS
2024-09-03 04:44:57.000 Z,REPL,73940446497,DT7251194,M250099,58,Q9873799,S1 Tophat NS
2024-09-03 04:45:28.000 Z,REPL,48980182221,FG0447562,3384518,71,Q4685527,S1 Tophat NS
2024-09-03 04:46:19.000 Z,REPL,28061651331,RTB4498373,R9B01WIW,184,Q0437665,S1 Tophat NS
2024-09-03 04:46:20.000 Z,REPL,80952540124,GN4397384,M250742,94,Q8952449,S1 Tophat NS
2024-09-03 04:48:20.000 Z,REPL,24126224006,HH5151722,M250541,100,Q8952449,S1 Tophat NS
2024-09-03 04:48:51.000 Z,REPL,73919432335,YR5058778,M251183,80,Q8399589,S1 Tophat NS
2024-09-03 04:49:36.000 Z,REPL,80683150702,UE6678559,M249959,70,Q8952449,S1 Tophat NS
2024-09-03 04:50:37.000 Z,REPL,41151295378,JW9460612,4FQ171,120,Q4685527,S1 Tophat NS
2024-09-03 04:50:39.000 Z,REPL,80640314943,IS6136826,M234470,56,Q8952449,S1 Tophat NS
2024-09-03 04:53:01.000 Z,REPL,96964311822,KZ9582983,39917976,662,Q7592653,S1 Tophat NS
2024-09-03 04:53:05.000 Z,REPL,89845979983,AP7408362,1631254,115,Q8399589,S1 Tophat NS
2024-09-03 04:53:23.000 Z,REPL,96032823678,ZU7586751,1569856,83,Q4685527,S1 Tophat NS
2024-09-03 04:53:44.000 Z,REPL,80640314943,XY5531399,M245116,160,Q8952449,S1 Tophat NS
2024-09-03 04:54:09.000 Z,REPL,54618143219,DT9353964,50243547,325,Q0437665,S1 Tophat NS
2024-09-03 04:54:18.000 Z,REPL,17261636716,FG6616382,1424690,20,Q9873799,S1 Tophat NS
2024-09-03 04:55:53.000 Z,REPL,24085601376,RTB7111184,M250557,73,Q8399589,S1 Tophat NS
2024-09-03 04:56:29.000 Z,REPL,80640663848,GN9492084,M243735,76,Q8952449,S1 Tophat NS
2024-09-03 04:59:49.000 Z,REPL,89844090073,HH1737274,1673023,116,Q8399589,S1 Tophat NS
2024-09-03 04:59:52.000 Z,REPL,16440210387,YR8093649,2261878,95,Q9873799,S1 Tophat NS
2024-09-03 05:00:19.000 Z,REPL,64894842929,UE9614784,M246051,226,Q4685527,S1 Tophat NS
2024-09-03 05:00:42.000 Z,REPL,80640520807,JW3518975,M244981,197,Q8952449,S1 Tophat NS
2024-09-03 05:02:17.000 Z,REPL,90441291574,IS5467472,35324606,17,Q8399589,S1 Tophat NS
2024-09-03 05:02:35.000 Z,REPL,284L8078852,KZ4901498,M251219,370,Q0437665,S1 Tophat NS
2024-09-03 05:04:10.000 Z,REPL,68172679451,AP1815692,2929348,111,Q9873799,S1 Tophat NS
2024-09-03 05:05:25.000 Z,REPL,18791040885,ZU0219327,8473479,164,Q0437665,S1 Tophat NS
2024-09-03 05:06:08.000 Z,REPL,24428515124,XY8188239,25277595,13,Q8399589,S1 Tophat NS
2024-09-03 05:06:21.000 Z,REPL,24428515124,DT7123738,25170802,10,Q8399589,S1 Tophat NS
2024-09-03 05:07:48.000 Z,REPL,90870432532,FG4103312,AGHAH6,20,Q9873799,S1 Tophat NS
2024-09-03 05:07:52.000 Z,REPL,62822888878,RTB2456777,10678978,187,Q9508571,S1 Tophat NS
2024-09-03 05:08:49.000 Z,REPL,96400313495,GN0150969,1560087MX,60,Q0437665,S1 Tophat NS
2024-09-03 05:09:13.000 Z,REPL,90606293577,HH3738655,E1018696,25,Q5481596,S1 Tophat NS
2024-09-03 05:09:41.000 Z,REPL,63130649747,YR6128386,M186302,102,Q9508571,S1 Tophat NS
2024-09-03 05:09:49.000 Z,REPL,73832914558,UE5318372,35322014,98,Q8952449,S1 Tophat NS
2024-09-03 05:09:57.000 Z,REPL,86884687574,JW8377344,1688260,829,Q0437665,S1 Tophat NS
2024-09-03 05:10:32.000 Z,REPL,25620781773,IS1049364,277HS004,140,Q8399589,S1 Tophat NS
2024-09-03 05:12:16.000 Z,REPL,284P1397936,KZ9323129,5300192,72,Q5481596,S1 Tophat NS
2024-09-03 05:12:23.000 Z,REPL,23707069154,AP9175849,A6JAZ1,99,Q9508571,S1 Tophat NS
2024-09-03 05:13:26.000 Z,REPL,56261492965,ZU0302625,50243645,85,Q8399589,S1 Tophat NS
